person_id,county,city,zip_code,age_group,sex_at_birth,preferred_language
ddd031f2c1926582,Pima,Marana,85705,18-29,female,English
d62c1be3e090f45a,Pima,Marana,85705,45-64,female,English
2a8100ee8aba7974,Pima,Tucson,85746,18-29,male,English
21b4c64f6329933d,Pima,Tucson,85746,18-29,female,English
e132a8802b660cbd,Pima,Oro Valley,85705,30-44,female,English
952bc1823b01564c,Pima,Tucson,85701,65+,female,English
968f22d7f374abc0,Pima,Marana,85746,65+,male,English
8f9180707e1dd329,Pima,Oro Valley,85701,45-64,other,English
4e775f0d42cf07ed,Pima,Oro Valley,85705,18-29,female,English
3c9126e063294bc3,Pima,Oro Valley,85701,18-29,male,English
f274c6568d62956b,Pima,Marana,85701,65+,female,Spanish
20e49ad24ebd4163,Pima,Oro Valley,85705,45-64,male,English
3c112a15b91c94ce,Pima,Oro Valley,85746,0-17,female,Spanish
7a9405600428fa6b,Pima,Marana,85701,0-17,female,English
169772b28899b6a7,Pima,Marana,85705,30-44,female,English
1165a2a2f54a6527,Pima,Oro Valley,85701,18-29,male,English
724b6cdb35764cba,Pima,Marana,85746,30-44,male,English
5ccf985c88be1289,Pima,Oro Valley,85701,65+,female,Spanish
cb025a072a4e46f8,Pima,Tucson,85705,30-44,male,English
946af75b6c862db5,Pima,Oro Valley,85705,0-17,female,English
f00667917e11f12c,Pima,Tucson,85705,65+,female,English
4da71cc10cda4335,Pima,Tucson,85746,18-29,female,English
2d27f9d0830ccb47,Pima,Tucson,85701,30-44,female,Spanish
c4088fb9716f87c4,Pima,Tucson,85701,30-44,male,English
3987b7e071287e02,Pima,Marana,85705,45-64,male,Spanish
2e35fcf1604b1497,Pima,Tucson,85746,45-64,male,English
b09d3e000e42b2c6,Pima,Oro Valley,85705,0-17,female,English
121f0d5137ba685c,Pima,Tucson,85705,45-64,male,English
0797e1bbadbeefe2,Pima,Oro Valley,85701,30-44,female,English
829d1b03bf66a88a,Pima,Marana,85701,45-64,female,Spanish
67da1b4697dfe1ec,Pima,Tucson,85746,45-64,female,Spanish
6946a64248d91729,Pima,Marana,85701,65+,male,English
a6e5fe0b753488f9,Pima,Oro Valley,85701,45-64,female,English
825caefa7a2c88f6,Pima,Tucson,85746,30-44,female,English
375ba0d20ab43aad,Pima,Marana,85746,45-64,female,English
61c95ed00e9a30de,Pima,Marana,85701,45-64,female,English
e6947b78ed7c27a6,Pima,Oro Valley,85746,30-44,male,English
1cbacf7e6fb83ab6,Pima,Tucson,85705,65+,male,English
0b1d66a9309d4f53,Pima,Marana,85705,30-44,male,English
e9cff9660be2856f,Pima,Tucson,85705,30-44,female,English
2a8b7c0fce96522e,Pima,Tucson,85701,30-44,female,English
08e1b51aa69520f0,Pima,Oro Valley,85746,0-17,male,Spanish
b3e813f349ec27ed,Pima,Marana,85705,45-64,female,English
2cd66ce640852cdd,Pima,Oro Valley,85701,30-44,female,English
f2764d07556b3648,Pima,Oro Valley,85705,30-44,female,English
4cce81a8fd59a0d8,Pima,Marana,85701,18-29,male,English
dc4a8b2b27d0ea96,Pima,Tucson,85746,65+,male,Spanish
2c17c6e5921ed0a8,Pima,Marana,85746,18-29,male,English
963b39e822470519,Pima,Tucson,85705,0-17,male,Spanish
896ab5a2a962b66c,Pima,Marana,85701,45-64,male,English
1bf51fee1e849b0d,Pima,Tucson,85746,30-44,male,English
163db3051a388032,Pima,Oro Valley,85705,30-44,male,English
9eac4d4d9718d831,Pima,Tucson,85701,45-64,male,English
d4b1c4458754051f,Pima,Oro Valley,85701,0-17,female,English
7ebb9ab8919513c1,Pima,Marana,85701,0-17,male,Spanish
3e99238f78d6b305,Pima,Marana,85705,0-17,male,English
75acc2aab8a5d302,Pima,Tucson,85701,30-44,male,Spanish
69d00f4dd83915c5,Pima,Tucson,85746,45-64,male,English
be5dfba1774f29e1,Pima,Marana,85705,18-29,male,English
9ec2a8f9d069dfc3,Pima,Oro Valley,85746,45-64,female,English
7eacc0dfd79fa2c5,Pima,Oro Valley,85746,30-44,female,English
f29f2daf54318af1,Pima,Oro Valley,85746,18-29,female,English
1ae51c429205cb77,Pima,Tucson,85705,0-17,male,English
6b9d23529998fd85,Pima,Marana,85746,0-17,female,Navajo
ff9b652a1027e8b4,Pima,Tucson,85705,18-29,male,English
20e29ae80b2cced4,Pima,Tucson,85746,65+,female,English
0e1e154de8d506a4,Pima,Marana,85701,0-17,female,Spanish
d25181c0bab22476,Pima,Marana,85746,45-64,female,English
6dc6224429e631c0,Pima,Oro Valley,85746,18-29,female,English
eae8bcd55ff37e87,Pima,Marana,85705,65+,female,English
4bd67169e5aeb556,Pima,Oro Valley,85746,30-44,male,English
73a4a220774b0e2f,Pima,Marana,85705,30-44,male,Navajo
ddd974310180e59d,Pima,Tucson,85705,45-64,female,Spanish
49429d2d8c150953,Pima,Marana,85746,0-17,female,Spanish
f20a29cc158d4f05,Pima,Tucson,85705,30-44,male,English
5d4234ccb0000b4e,Pima,Marana,85746,30-44,female,English
615570ddedfcf221,Pima,Marana,85746,18-29,female,Spanish
5c8afd4ce139f565,Pima,Marana,85701,0-17,male,English
8b98f9091cb73b3e,Pima,Marana,85705,30-44,female,English
75f7cd261cb6a1b5,Pima,Marana,85746,65+,male,English
f05069c4f9df1e85,Pima,Oro Valley,85701,18-29,female,English
270fa6e8d7da5c99,Pima,Oro Valley,85746,0-17,male,English
f776fa821c7362c1,Pima,Tucson,85701,45-64,male,English
c7c42182144046a0,Pima,Marana,85701,18-29,female,English
a41202da0518fff5,Pima,Oro Valley,85746,45-64,female,Spanish
41ddbfe2dd284a89,Pima,Marana,85746,45-64,female,English
849a813c8b1505d7,Pima,Marana,85701,18-29,female,English
0fbf733387b92f59,Pima,Marana,85746,45-64,female,English
45579df40e5f49d6,Pima,Marana,85746,18-29,male,Spanish
1228a16ea6e87c7a,Pima,Oro Valley,85701,0-17,male,Navajo
7e3bda739f49a6eb,Pima,Marana,85701,0-17,female,English
8ea9df1d60da5c6a,Pima,Tucson,85701,30-44,female,English
0bb11cc7dbf19987,Pima,Oro Valley,85746,45-64,female,English
fef8ddf2ef29b110,Pima,Oro Valley,85746,30-44,female,English
86e20b65e2dac2af,Pima,Tucson,85746,65+,male,Spanish
a64c252f29055e5e,Pima,Oro Valley,85746,0-17,female,English
4adfc5edafee39bb,Pima,Oro Valley,85746,0-17,male,English
7df55c755c0eb191,Pima,Tucson,85705,65+,male,English
b3b750752cadfded,Pima,Tucson,85746,30-44,other,Spanish
b75be125fd9a9e6a,Pima,Oro Valley,85701,65+,other,English
4b84d018192e5369,Pima,Marana,85701,0-17,female,English
9ac914ebaac3be9f,Pima,Oro Valley,85746,65+,male,English
9ba4026d7b42084a,Pima,Marana,85705,30-44,other,English
5a4ddefb85a2c43d,Pima,Marana,85701,65+,male,Spanish
85b71a98b8865b7b,Pima,Marana,85746,30-44,female,Spanish
5b215206190d29ba,Pima,Marana,85701,0-17,female,Spanish
23a47dcbda690db5,Pima,Marana,85746,0-17,male,English
c02bb74946664716,Pima,Tucson,85701,30-44,male,English
c804916b51e9c43e,Pima,Marana,85705,65+,female,English
559447e938baf1e5,Pinal,Florence,85194,65+,female,English
cddd4648b3c3a77a,Pinal,San Tan Valley,85132,30-44,male,English
69615359a378a6bc,Pinal,San Tan Valley,85194,0-17,female,Spanish
f64a427000453ee1,Pinal,San Tan Valley,85132,0-17,female,English
292553452f961db9,Pinal,San Tan Valley,85194,30-44,male,Spanish
6b40d6a73a055db8,Pinal,Florence,85132,30-44,female,English
4a36e8a7dd1c7254,Pinal,San Tan Valley,85122,30-44,female,English
c298d2589a264ad0,Pinal,Casa Grande,85194,0-17,female,English
cb2e847cd967a7a5,Pinal,Casa Grande,85122,18-29,female,English
ce9f9a732a9bb856,Pinal,Casa Grande,85132,45-64,male,Spanish
bb37a2c11f2d5d79,Pinal,San Tan Valley,85194,0-17,female,English
a759cc23abcfa098,Pinal,Florence,85122,30-44,female,Spanish
a7e19149d49eddbb,Pinal,Casa Grande,85122,65+,female,English
2bd1543f055b5e07,Pinal,Florence,85132,30-44,female,English
4209f3c7d094c93f,Pinal,San Tan Valley,85194,45-64,female,Spanish
083444184d22cc6c,Pinal,Casa Grande,85194,30-44,other,English
7a8b336fe9cc0fae,Pinal,San Tan Valley,85132,18-29,male,English
433c3c7e68aee020,Pinal,San Tan Valley,85132,0-17,male,English
4c2e0f03bf8c0616,Pinal,Florence,85122,65+,male,English
cbf25fe42c279e5b,Pinal,Casa Grande,85132,30-44,female,English
26bad08568ad6259,Pinal,Casa Grande,85132,45-64,male,Spanish
ae050ea9fa8c4f17,Pinal,Casa Grande,85132,30-44,female,Spanish
eeb7faf1853f921a,Pinal,Florence,85132,0-17,male,Spanish
1685e79c2badd125,Pinal,San Tan Valley,85132,30-44,male,Spanish
52135f33f5d06a3c,Pinal,Casa Grande,85132,45-64,male,English
e84b0204178aa19a,Pinal,Florence,85122,65+,male,Spanish
ec8e70d70e31023b,Pinal,Casa Grande,85132,30-44,female,English
97c93bb42be8d571,Pinal,Casa Grande,85122,30-44,male,Spanish
95ff81b01bba1d17,Pinal,San Tan Valley,85122,65+,male,English
c31ba96dd0f18b51,Pinal,Florence,85122,65+,female,Spanish
ead383eb9fdb12a1,Pinal,Florence,85132,30-44,female,English
7b8794de2ec83e9c,Pinal,Casa Grande,85132,18-29,female,Spanish
07fd26a6ac80358b,Pinal,Casa Grande,85194,18-29,male,Spanish
a7360a0d8d73231b,Pinal,Casa Grande,85132,0-17,female,English
c7ca1e1101ad1e72,Pinal,San Tan Valley,85122,65+,male,Spanish
4a4529bd16d4adfb,Pinal,Casa Grande,85122,30-44,female,Spanish
f28e083123f980f0,Pinal,Florence,85132,45-64,male,English
849e271d414ebc56,Pinal,San Tan Valley,85122,18-29,male,Navajo
cc860c11a3e57aef,Pinal,Casa Grande,85194,0-17,female,English
e8b938867df01fcf,Pinal,Casa Grande,85194,30-44,female,English
0d81d85b8ceae53b,Pinal,Casa Grande,85132,0-17,female,English
d9d19081f3a600f8,Pinal,Florence,85194,0-17,female,English
346c1d1cac8f61a7,Pinal,Florence,85122,18-29,male,English
fba15f6169376d73,Pinal,San Tan Valley,85194,45-64,female,English
6b3cc14b9a6453f3,Pinal,San Tan Valley,85122,45-64,female,Spanish
b95460b26ed6ec90,Pinal,Florence,85122,30-44,female,English
e97a3b9a62c73aa1,Pinal,San Tan Valley,85194,30-44,male,English
2cea9dac43e5e0c1,Pinal,San Tan Valley,85194,0-17,male,Spanish
96815ce19034049c,Pinal,Florence,85132,45-64,male,Navajo
4bd5c04a6975df16,Pinal,Casa Grande,85132,30-44,female,English
80779629e6332a52,Pinal,Casa Grande,85132,65+,male,English
502b1e1eac12d35d,Pinal,San Tan Valley,85194,65+,female,English
7f00abf82a67f1f7,Pinal,Casa Grande,85132,30-44,female,English
f6d5ce9e30162269,Pinal,Florence,85132,18-29,female,Spanish
c7f19b3c958232ee,Pinal,Florence,85122,18-29,female,English
7f908aa855b915fa,Pinal,San Tan Valley,85122,30-44,female,English
0929ef982f6e7e8f,Pinal,Florence,85122,0-17,male,English
763d96d79cc9bd3e,Pinal,San Tan Valley,85132,30-44,female,Navajo
12290c893de16da7,Pinal,San Tan Valley,85122,65+,male,Spanish
812a297157df7edb,Pinal,San Tan Valley,85194,30-44,female,English
160fd531d1c172ee,Pinal,San Tan Valley,85194,45-64,male,English
93bd3d70adde334a,Pinal,Casa Grande,85132,65+,male,English
23945f21f49fde0d,Pinal,Casa Grande,85194,18-29,male,Spanish
68d1176794efb7dd,Pinal,Florence,85122,45-64,male,Navajo
ac7e8a601b3bb4ee,Pinal,San Tan Valley,85194,65+,female,Spanish
b2b50030ac473170,Pinal,San Tan Valley,85132,18-29,male,English
f00a7bccf1264b90,Pinal,Casa Grande,85132,30-44,female,English
a9b21363adad7fe0,Pinal,San Tan Valley,85132,18-29,female,English
103c4109230fe255,Pinal,San Tan Valley,85122,18-29,female,Spanish
0258f0956bbdc5e2,Pinal,Florence,85122,18-29,female,English
6715b4fc71cd8943,Pinal,San Tan Valley,85132,45-64,male,English
1cd2b0ccb7557077,Pinal,San Tan Valley,85194,18-29,female,Spanish
34160e523d2d8c54,Pinal,Florence,85132,18-29,male,English
4b063fe6e13fb3fb,Pinal,San Tan Valley,85132,18-29,male,English
8c2a32893406f702,Pinal,Florence,85122,45-64,male,English
08dd662af9842466,Pinal,San Tan Valley,85132,0-17,male,English
4cc591ee4f6e3a8c,Pinal,Florence,85132,30-44,female,English
432e5f97af3cb689,Pinal,Casa Grande,85194,18-29,female,Navajo
e0771428cbd618b7,Pinal,Florence,85194,45-64,other,English
0acaa81bcdb784fa,Pinal,Casa Grande,85132,45-64,male,English
ad1b3c0bf4e77e60,Pinal,Casa Grande,85122,30-44,female,English
e000b421f10232d9,Pinal,San Tan Valley,85132,30-44,female,English
e40b37672cfe002a,Pinal,Florence,85132,45-64,male,English
518c028ba80f1b51,Pinal,San Tan Valley,85194,18-29,male,English
852176351150a7bb,Pinal,Florence,85132,18-29,male,English
d6112d0442bebd70,Pinal,Florence,85132,0-17,male,Spanish
ae885c4d0c72f0f1,Pinal,Casa Grande,85194,65+,female,English
a52048d16496249a,Pinal,Florence,85122,45-64,male,English
26079bf5d19b01d0,Pinal,San Tan Valley,85122,30-44,male,Spanish
796a4fef15dc306b,Pinal,San Tan Valley,85122,0-17,male,English
dd735a4780e28f9f,Pinal,Casa Grande,85194,45-64,male,English
dd23092a4c0c80e9,Pinal,Casa Grande,85122,30-44,male,English
d5a28ae10a557507,Pinal,San Tan Valley,85122,18-29,female,Spanish
06199bede6511dc2,Pinal,San Tan Valley,85132,30-44,male,English
0e889b0d9c338a56,Pinal,Casa Grande,85132,30-44,female,English
4e427af23c8d82aa,Pinal,Casa Grande,85122,30-44,male,English
b88317216f54e11f,Pinal,San Tan Valley,85194,30-44,male,English
20c4a68f351876b8,Pinal,Casa Grande,85132,65+,male,English
1c0214d4c98f6c02,Pinal,San Tan Valley,85194,65+,male,English
5a575eba0c2fc3b1,Pinal,San Tan Valley,85122,18-29,female,Spanish
f4bf4f1af862e5f4,Pinal,Casa Grande,85132,30-44,male,English
f694390f231284e4,Pinal,Florence,85122,0-17,male,Spanish
2dc181d482abb832,Pinal,Casa Grande,85194,0-17,female,English
134cf194a589b631,Pinal,Florence,85122,18-29,female,English
ab0e18888fc19903,Pinal,San Tan Valley,85132,45-64,male,English
7a3b1494ff19c294,Pinal,Florence,85132,45-64,male,English
ab2853aa691eef84,Pinal,Casa Grande,85122,0-17,female,English
a3ec740e4b5906c0,Pinal,San Tan Valley,85132,45-64,female,English
ee861096a7dc2cc0,Pinal,San Tan Valley,85132,30-44,female,English
fd18488f04c55671,Pinal,San Tan Valley,85122,0-17,female,English
7f069accb6518542,Pinal,Casa Grande,85122,65+,male,English
b1c64b79a045b30d,Pinal,Florence,85132,45-64,male,Navajo
e57b13d2dcc1b68f,Pinal,Florence,85194,65+,male,English
010f48e3e35a66ec,Pinal,San Tan Valley,85132,30-44,female,Spanish
6a44756c3c378334,Pinal,Casa Grande,85194,30-44,female,English
0383ec242a52569f,Pinal,Casa Grande,85132,18-29,female,English
3051c9d16775073f,Pinal,San Tan Valley,85122,45-64,female,English
3db8a860f6c0635b,Pinal,Casa Grande,85194,65+,male,English
182293f56593a887,Pinal,San Tan Valley,85122,18-29,female,English
53d83fe75f8badca,Pinal,San Tan Valley,85122,18-29,male,Spanish
971af1ecf1a270dd,Pinal,Casa Grande,85122,30-44,male,English
f2ef78663360b888,Pinal,San Tan Valley,85122,45-64,male,English
cfd4304887aa2c57,Pinal,San Tan Valley,85132,0-17,male,English
fe00d2bc3ea73fd3,Pinal,Casa Grande,85194,18-29,male,English
a6ddc4e9814b1785,Pinal,San Tan Valley,85132,0-17,female,English
f827abecc604168d,Pinal,Florence,85132,0-17,male,English
b7af28c739ab282b,Pinal,San Tan Valley,85122,18-29,female,English
44934fe77f887539,Pinal,Casa Grande,85194,30-44,male,English
66beb37293fe0694,Pinal,San Tan Valley,85132,65+,female,Spanish
e33352ea9514d4e5,Pinal,San Tan Valley,85122,30-44,male,Spanish
0106db087b09e4c3,Pinal,Florence,85132,45-64,male,English
8fbe27b0e1a0f6cb,Pinal,Florence,85194,18-29,male,English
b6ca2111b0a98b78,Pinal,Casa Grande,85132,18-29,male,English
89ea622758c20515,Pinal,Casa Grande,85122,30-44,female,Navajo
690e93eeb4d0569b,Pinal,Florence,85122,0-17,male,English
0170c015ee67955a,Pinal,Florence,85132,45-64,male,English
ca649da11394d304,Pinal,Casa Grande,85122,18-29,male,English
f6da32b6d1f803d4,Pinal,Florence,85122,45-64,male,English
cd96f0e16c2f2521,Pinal,Casa Grande,85132,0-17,male,Spanish
c8a0af6ba9231dd7,Pinal,Casa Grande,85194,45-64,female,English
3e44d44e449caf22,Pinal,San Tan Valley,85194,45-64,male,English
2e71caf79567efbf,Pinal,Florence,85132,30-44,female,English
bb025b92af86c2e3,Pinal,San Tan Valley,85132,30-44,female,English
224d661763e923a3,Pinal,Casa Grande,85132,0-17,female,English
eb0b6fa0535ac759,Pinal,Florence,85132,0-17,male,English
cc3feb06e6cbc98f,Pinal,Florence,85132,45-64,female,English
63b1a510fb076d7a,Pinal,Florence,85194,30-44,female,English
c9bfde51e7ef0d16,Pinal,Florence,85132,0-17,female,English
e160778fdd654b75,Pinal,San Tan Valley,85194,30-44,male,English
4e81183ba33e1f6d,Pinal,Florence,85194,65+,male,English
2e5b3f0885a6f820,Pinal,San Tan Valley,85132,0-17,female,English
872c8a3843d33443,Pinal,Florence,85132,65+,female,English
03272ff16d8f116c,Pinal,Casa Grande,85132,65+,male,Spanish
f67bae9e74341f7f,Pinal,San Tan Valley,85132,30-44,male,English
0f7ec8f139139783,Pinal,San Tan Valley,85194,45-64,female,English
d7c6e255c63aac10,Pinal,San Tan Valley,85122,0-17,male,Spanish
62d767fb9394742e,Pinal,San Tan Valley,85194,18-29,male,Spanish
eb3282970dce4d52,Pinal,San Tan Valley,85122,0-17,female,English
ab0c0411ada56f83,Pinal,Casa Grande,85194,65+,female,English
7471b0c0d380d8f3,Pinal,Casa Grande,85122,45-64,female,Spanish
1d6fbadce2f7d52d,Pinal,Casa Grande,85194,0-17,other,English
54b628d62b0dcaac,Pinal,Florence,85122,65+,male,English
078f08b9dd56c7cd,Pinal,Florence,85132,30-44,male,Spanish
9057bcf720642e6e,Pinal,Casa Grande,85194,45-64,male,Spanish
17abc315b5f98e23,Pinal,Casa Grande,85194,65+,male,Navajo
56f093e54e914e2d,Pinal,Casa Grande,85194,30-44,female,English
1b0e1dfeb615807e,Pinal,Casa Grande,85194,18-29,female,English
e7c366d9f7dadea8,Pinal,San Tan Valley,85194,45-64,male,Spanish
562934c2b627bda2,Pinal,San Tan Valley,85132,0-17,male,English
baacedfcc9ff013a,Pinal,Florence,85132,0-17,male,English
948975f30ed4ca02,Pinal,Florence,85194,30-44,male,Spanish
06fdfa65d53acccf,Pinal,Florence,85194,65+,female,Spanish
6e9ac2ba2d353e7c,Pinal,Florence,85122,0-17,male,Spanish
d01eb5e381a43a49,Pinal,Casa Grande,85194,18-29,female,Spanish
0c8ba99b0d4b5147,Pinal,San Tan Valley,85122,18-29,female,Navajo
2b585887797a2c89,Pinal,Casa Grande,85132,0-17,male,Spanish
d4403b7dae889dd1,Pinal,Florence,85122,30-44,male,Spanish
86ccb8e697d33a3c,Pinal,Casa Grande,85132,30-44,female,Spanish
3687c7e040da4e55,Pinal,Casa Grande,85122,65+,male,English
0a6fb76ea302678c,Pinal,Casa Grande,85122,45-64,female,English
0e182cdbae767999,Pinal,Florence,85194,65+,female,English
863a7057fef388d7,Pinal,San Tan Valley,85132,30-44,male,Spanish
86eeb06a5a825d9e,Pinal,Casa Grande,85132,45-64,female,Spanish
607aab0b2344a9b6,Pinal,Florence,85132,45-64,female,Spanish
1387b8b77fcbad10,Pinal,Casa Grande,85194,0-17,male,English
383fe2de6e3647c2,Pinal,Casa Grande,85132,45-64,male,English
3b0e4b4d99125d45,Pinal,Casa Grande,85122,30-44,female,English
3da35f8e5c44b860,Pinal,Florence,85122,0-17,male,Spanish
a3c897da70c7c08a,Pinal,Florence,85132,45-64,male,English
7a1db7de7af3d647,Pinal,San Tan Valley,85122,45-64,male,English
9cd1b1b7fe690601,Pinal,Casa Grande,85122,30-44,female,English
37dd1ddceaa9ef7c,Pinal,Florence,85194,18-29,male,English
21bde8fda35d53ed,Pinal,Casa Grande,85194,65+,male,English
847a7d95f3739648,Pinal,San Tan Valley,85194,30-44,female,English
d3b717e58c053c7e,Pinal,Casa Grande,85132,65+,female,English
e3ce13888d83c079,Pinal,San Tan Valley,85132,0-17,male,English
ae8d92d77cfba78c,Pinal,Florence,85132,65+,female,English
f172c5c28ae32927,Pinal,Florence,85194,45-64,female,English
f50de3f35c3a2a8c,Pinal,San Tan Valley,85122,0-17,male,Spanish
1f11bf85fab08014,Pinal,Casa Grande,85194,0-17,female,English
963b89e2fadbb202,Santa Cruz,Nogales,85621,18-29,female,English
86df5765d1a19362,Santa Cruz,Patagonia,85648,45-64,male,English
6569fa422e36cd20,Santa Cruz,Nogales,85648,30-44,male,English
d42ae36793468449,Santa Cruz,Nogales,85662,65+,female,English
624051ce41219444,Santa Cruz,Nogales,85621,0-17,female,Spanish
fa867c79aa6bbaeb,Santa Cruz,Rio Rico,85648,0-17,female,Spanish
a91f266f71ef9ec1,Santa Cruz,Patagonia,85662,30-44,other,English
817d5270d678fb52,Santa Cruz,Patagonia,85648,0-17,female,Spanish
74904118987ad185,Santa Cruz,Rio Rico,85621,18-29,male,English
ef69cb40df0c9daf,Santa Cruz,Rio Rico,85662,0-17,male,Spanish
49434a7d7dc62328,Santa Cruz,Nogales,85648,30-44,female,English
eb3ad89d32fa0c17,Santa Cruz,Nogales,85648,45-64,female,English
9a6f816664dd0dc6,Santa Cruz,Rio Rico,85648,30-44,male,Spanish
2cd75fbcff4c1efe,Santa Cruz,Nogales,85648,45-64,male,English
95fe3728e0b998ca,Santa Cruz,Patagonia,85621,45-64,female,Spanish
b22f860a6de605b1,Santa Cruz,Patagonia,85621,30-44,male,English
7da8171e4c20c884,Santa Cruz,Rio Rico,85662,18-29,male,English
51e4a76b59bc16b3,Santa Cruz,Nogales,85621,45-64,male,Spanish
d7268c1d97243c4b,Santa Cruz,Patagonia,85621,30-44,male,English
54f55ae996cd6aa1,Santa Cruz,Rio Rico,85621,65+,male,English
72299ae3b4fbcded,Santa Cruz,Rio Rico,85648,30-44,female,Spanish
02ab5f2ed74f09b9,Santa Cruz,Nogales,85648,45-64,male,English
3a72b850c285a490,Santa Cruz,Patagonia,85662,65+,female,English
6248e85038e2d7bb,Santa Cruz,Rio Rico,85621,45-64,male,Spanish
82d61ab91535db48,Santa Cruz,Rio Rico,85621,45-64,female,English
3bc74f85ab5bf9b9,Santa Cruz,Rio Rico,85621,18-29,male,English
302db8238d498aac,Santa Cruz,Nogales,85662,45-64,male,English
70582bc7baa3f744,Santa Cruz,Nogales,85662,18-29,female,English
9820541af2df9943,Santa Cruz,Rio Rico,85662,0-17,male,English
b27e3c2632d522c6,Santa Cruz,Rio Rico,85648,45-64,male,English
5730cf31678f3d5c,Santa Cruz,Nogales,85662,18-29,female,Navajo
4f862881346b38c0,Santa Cruz,Rio Rico,85621,45-64,female,English
96574cb3874d675c,Santa Cruz,Patagonia,85648,45-64,female,English
398a7f01eda70fa0,Santa Cruz,Patagonia,85662,65+,female,Spanish
5fa0495e1a4a07ae,Santa Cruz,Patagonia,85648,30-44,male,Spanish
a02034bffd428ac6,Santa Cruz,Patagonia,85662,18-29,female,English
9c17203661dc4f2b,Santa Cruz,Patagonia,85648,65+,female,English
8c8176f284679879,Santa Cruz,Rio Rico,85621,30-44,female,English
4eb0ddb20c380d8f,Santa Cruz,Nogales,85662,30-44,male,English
eba3c435616b374c,Santa Cruz,Patagonia,85662,30-44,male,English
af3949910ee70774,Santa Cruz,Patagonia,85621,30-44,female,Spanish
35dd99e96ecd6b4f,Santa Cruz,Patagonia,85662,45-64,male,Spanish
069f00e1b5e97ad3,Santa Cruz,Patagonia,85621,18-29,male,Spanish
31f0dc314b4310f9,Santa Cruz,Patagonia,85621,65+,male,English
6996eed8144c5bee,Santa Cruz,Rio Rico,85662,65+,female,English
b386c1fed45b5699,Santa Cruz,Rio Rico,85621,18-29,female,English
a89cd6d21130dd28,Santa Cruz,Rio Rico,85648,45-64,female,Navajo
4c5785b8e1917d64,Santa Cruz,Rio Rico,85648,45-64,female,English
be7b05b6099fe0aa,Santa Cruz,Rio Rico,85621,18-29,male,English
2e29e7fc2417464c,Santa Cruz,Patagonia,85648,45-64,male,English
0c5f85f376e3b55c,Santa Cruz,Nogales,85648,18-29,male,Spanish
5a4d51a9a6aa941a,Santa Cruz,Rio Rico,85648,0-17,male,English
e63ff95555083e6e,Santa Cruz,Patagonia,85648,45-64,male,English
529168bb0cbc9e64,Santa Cruz,Patagonia,85648,18-29,male,Spanish
b552128edb309345,Santa Cruz,Nogales,85621,18-29,female,English
ff2787554f215a54,Santa Cruz,Patagonia,85662,30-44,male,English
e4ea08f6ac066bec,Santa Cruz,Patagonia,85662,0-17,female,English
6ef156bf92e8b124,Santa Cruz,Rio Rico,85648,0-17,female,English
1a0eed9d13c75af2,Santa Cruz,Rio Rico,85621,65+,male,Spanish
a669d89ee1d1cefe,Santa Cruz,Rio Rico,85662,30-44,female,Navajo
1565c84fa9898e46,Santa Cruz,Nogales,85621,30-44,male,English
6e3fa3803a763fb7,Santa Cruz,Nogales,85662,65+,female,English
d7e261b581f1f68d,Santa Cruz,Nogales,85621,0-17,female,English
2fa401452d85638e,Santa Cruz,Rio Rico,85648,30-44,male,English
5e3c3169644dee37,Santa Cruz,Nogales,85662,30-44,male,Spanish
6eaae38e71310ada,Santa Cruz,Patagonia,85648,45-64,other,Spanish
3334464b08f07265,Santa Cruz,Rio Rico,85648,18-29,male,English
2eb16006e7a90270,Santa Cruz,Rio Rico,85621,65+,female,Spanish
8b179df70019080f,Santa Cruz,Nogales,85662,30-44,female,Spanish
de7488926c716d03,Santa Cruz,Patagonia,85648,30-44,female,Spanish
4a1378e5e055e0a2,Santa Cruz,Patagonia,85648,45-64,male,English
cb25ef228ece8058,Santa Cruz,Rio Rico,85648,30-44,female,English
d1d2db1d9fc18d4b,Santa Cruz,Patagonia,85648,0-17,other,English
06399e9380f2220d,Santa Cruz,Patagonia,85662,0-17,female,Spanish
18c7f26578092a2c,Santa Cruz,Nogales,85662,18-29,male,English
c9c9eaeaf13e0fe9,Santa Cruz,Patagonia,85621,45-64,male,English
cd458eb3d913ff5b,Santa Cruz,Rio Rico,85621,45-64,female,English
c6a83fb53db22423,Santa Cruz,Rio Rico,85621,30-44,male,Spanish
6503e82e8ee8a50f,Santa Cruz,Patagonia,85662,30-44,male,Navajo
d15a2de3bdb283b7,Santa Cruz,Patagonia,85648,30-44,male,English
8750d611556490e2,Santa Cruz,Patagonia,85648,45-64,male,English
aaec5f4bda070f6d,Santa Cruz,Nogales,85621,0-17,male,English
6f4eea0d1fcd849b,Santa Cruz,Nogales,85621,65+,male,Spanish
629c241e82efbef7,Santa Cruz,Rio Rico,85648,45-64,female,English
52a9c9dcbf0040b1,Santa Cruz,Rio Rico,85648,0-17,female,English
0f057e43d0aecb2f,Santa Cruz,Nogales,85648,30-44,female,Navajo
b3c8b76267a48956,Santa Cruz,Nogales,85648,30-44,female,English
0f9c710daef6c770,Santa Cruz,Nogales,85662,0-17,female,English
5972da5f160a5a3e,Santa Cruz,Nogales,85621,18-29,female,Spanish
b6d55da3f5824b89,Santa Cruz,Patagonia,85648,65+,male,English
3c41c9fc3edbb1f4,Santa Cruz,Rio Rico,85621,30-44,male,English
